id,class,kind,in_set,four_way,a_in_degree,b_wdegree,c_in_wdeg,c_out_wdeg,place_in,community,label
O0562,O,book,False,IV_book_external,1,16,1,1,0,5,מעין דוגמא
O0563,O,book,False,IV_book_external,1,1,1,0,0,6,מענה לשון
O0565,O,book,False,IV_book_external,1,45,1,0,0,3,"מערכת מ""ם (הפניה פנימית בשם הגדולים)"
O0566,O,book,False,IV_book_external,1,1,0,1,0,1,"מערכת סמ""ך אות ט""ז"
O0568,O,book,False,IV_book_external,1,43,2,0,0,15,מעשה אור חג השבועות (אגרת ר' שלמה אלקבץ)
O0570,O,book,False,IV_book_external,1,2,0,2,0,10,מפתח העולמות
O0571,O,book,False,IV_book_external,1,2,0,0,0,14,מקוה רוויגו
O0573,O,person,False,II_person_external,1,2,1,0,0,2,מרדכי
O0574,O,person,False,II_person_external,1,9,1,0,0,2,מרדכי גאלאנטי (אנגיל)
O0575,O,book,False,IV_book_external,1,24,1,0,0,4,מרדכי דאוסטרייך
O0576,O,book,False,IV_book_external,1,24,1,0,0,4,מרדכי דריינוס
O0577,O,person,False,II_person_external,1,10,0,1,0,3,משה הבבלי
O0579,O,book,False,IV_book_external,1,18,0,1,0,3,משמרת
O0581,O,book,False,IV_book_external,1,2,1,0,0,4,משנה מסכת יומא
O0582,O,book,False,IV_book_external,1,28,2,0,0,5,משנה מסכת פרה
O0585,O,book,False,IV_book_external,1,7,2,0,0,2,"משנה תורה (הלכות חמץ ומצה) להרמב""ם"
O0586,O,book,False,IV_book_external,1,12,0,0,0,10,משנה תורה (יד החזקה)
O0589,O,book,False,IV_book_external,1,2,1,0,0,3,"משנה תורה (רמב""ם)"
O0590,O,book,False,IV_book_external,1,13,1,0,0,0,משנה תורה - הלכות יסודי התורה
O0591,O,book,False,IV_book_external,1,15,2,0,0,10,משנה תורה - הלכות תשובה
O0593,O,book,False,IV_book_external,1,27,3,0,0,0,"משנה תורה להרמב""ם עם כסף משנה (דפוס ויניציאה)"
O0594,O,book,False,IV_book_external,1,13,1,0,0,3,"משנה תורה, הלכות ביכורים"
O0595,O,book,False,IV_book_external,1,7,0,1,0,4,משניות דפוס אמשטרדם החדשות
O0597,O,person,False,II_person_external,1,5,1,0,0,16,משפחת מאנו איסקריבי
O0598,O,person,False,II_person_external,1,7,2,2,0,16,משפחת ן' דאנאן
O0599,O,person,False,II_person_external,1,8,1,1,0,13,משפחת סאנגויניטי
O0600,O,book,False,IV_book_external,1,5,2,0,0,2,מתוקים מדבש
O0603,O,person,False,II_person_external,1,5,1,1,0,2,נהוראי אחרא
O0604,O,book,False,IV_book_external,1,1,0,0,0,8,נוהג כצאן יוסף
O0605,O,person,False,II_person_external,1,5,0,1,0,7,נזיר ישי
O0606,O,person,False,II_person_external,1,55,1,0,0,8,נח
O0607,O,person,False,II_person_external,1,7,1,0,0,8,נחום איש גם זו
O0608,O,person,False,II_person_external,1,71,3,0,0,0,נחוניא חופר שיחין
O0609,O,book,False,IV_book_external,1,39,1,0,0,15,נחלת אבות
O0610,O,book,False,IV_book_external,1,18,0,6,0,8,נחלת יעקב
O0611,O,book,False,IV_book_external,1,39,0,0,0,5,נחמד למראה
O0612,O,book,False,IV_book_external,1,8,1,1,0,1,נימוקי רבינו ישעיה על התורה
O0613,O,person,False,II_person_external,1,19,1,1,0,0,נכד בעל פני יהושע
O0614,O,book,False,IV_book_external,1,24,1,1,0,1,"נמוקי רי""ד"
O0615,O,book,False,IV_book_external,1,9,0,1,0,12,נפך ספיר
O0616,O,person,False,II_person_external,1,1,0,0,0,3,"נתנאל (אבי מהר""ר יצחק פארדו)"
O0617,O,book,False,IV_book_external,1,39,0,0,0,5,סביב למדרש רבה
O0618,O,book,False,IV_book_external,1,4,1,0,0,2,סדור התפלה
O0619,O,book,False,IV_book_external,1,1,1,0,0,2,סדר ההשתלשלות
O0626,O,book,False,IV_book_external,1,5,1,1,0,6,סדרי גט וחליצה
O0627,O,book,False,IV_book_external,1,11,1,0,0,2,סולת נקיה
O0628,O,person,False,II_person_external,1,42,1,1,0,2,סנחריב
O0631,O,book,False,IV_book_external,1,9,1,0,0,12,ספר איוב
O0632,O,book,False,IV_book_external,1,11,1,0,0,2,ספר אלדד הדני
O0633,O,book,False,IV_book_external,1,17,1,0,0,6,ספר אליה רבה
O0634,O,book,False,IV_book_external,1,3,0,1,0,4,"ספר בכתב יד (חיבור לא ידוע של מהר""ר ראובן אשכנזי)"
O0636,O,book,False,IV_book_external,1,3,0,3,0,9,"ספר בן דוד (השגות על פירוש אדרא זוטא למהר""ר מנחם די לונזאנו)"
O0638,O,book,False,IV_book_external,1,2,1,0,0,3,ספר דברי חכמים
O0640,O,book,False,IV_book_external,1,68,1,0,0,0,ספר דינא דגרמי
O0643,O,book,False,IV_book_external,1,5,1,0,0,11,"ספר דרושים נחמדים (לאבי מהר""ר יונה נבון)"
O0644,O,book,False,IV_book_external,1,2,1,0,0,13,ספר האגרות
O0645,O,book,False,IV_book_external,1,9,1,0,0,2,ספר הגט
O0646,O,book,False,IV_book_external,1,1,0,0,0,7,ספר הגן קטן
O0647,O,book,False,IV_book_external,1,22,1,1,0,4,"ספר ההוספה על דרכי משה (להסמ""ע)"
O0648,O,book,False,IV_book_external,1,11,1,1,0,2,ספר ההקדמות
O0651,O,book,False,IV_book_external,1,31,0,3,0,17,ספר החשק
O0652,O,book,False,IV_book_external,1,35,3,1,0,1,ספר הישר לרבינו תם
O0653,O,book,False,IV_book_external,1,7,0,1,0,6,ספר הליקוטים
O0654,O,book,False,IV_book_external,1,8,3,0,0,1,ספר הלקט (מסכת הלקט) לרבינו ישעיה הראשון
O0657,O,book,False,IV_book_external,1,4,1,0,0,2,ספר המוסר
O0658,O,book,False,IV_book_external,1,1,1,1,0,10,ספר המלמד
O0659,O,book,False,IV_book_external,1,2,1,1,0,7,"ספר המנהגים (מנהגי מהר""ר אייזיק טירנא)"
O0661,O,book,False,IV_book_external,1,4,0,2,0,7,ספר המרדכי (על מסכת ברכות)
O0663,O,book,False,IV_book_external,1,8,1,0,0,0,ספר הענק (מחברת השירה לרבי שלמה אבן גבירול)
O0664,O,book,False,IV_book_external,1,27,1,0,0,0,"ספר הפלאה (משנה תורה להרמב""ם)"
O0665,O,book,False,IV_book_external,1,1,1,0,0,5,ספר הקבלה (סדר הקבלה)
O0667,O,book,False,IV_book_external,1,3,2,0,0,10,ספר הקנינים
O0670,O,book,False,IV_book_external,1,23,1,0,0,0,"ספר התשב""ץ (שאלות ותשובות)"
O0675,O,book,False,IV_book_external,1,31,1,1,0,17,ספר חשק שלמה
O0676,O,book,False,IV_book_external,1,13,3,0,0,5,ספר טעמי המצות (לקנה) - להר' אביגדור בעל הפליאה
O0677,O,book,False,IV_book_external,1,10,2,0,0,3,"ספר טעמי המצות - למהר""ר מנחם בן משה הבבלי"
O0679,O,book,False,IV_book_external,1,3,1,0,0,5,ספר יהושע
O0681,O,book,False,IV_book_external,1,10,0,3,0,14,ספר ישן
O0682,O,book,False,IV_book_external,1,2,0,0,0,0,ספר ישן נושן בכתב יד
O0683,O,book,False,IV_book_external,1,2,0,2,0,10,ספר ישן נושן כתב יד
O0684,O,book,False,IV_book_external,1,9,0,1,0,4,ספר כתב יד (בלתי מזוהה)
O0685,O,book,False,IV_book_external,1,3,0,1,0,1,ספר כתב יד ישן (מקור אנונימי)
O0687,O,book,False,IV_book_external,1,3,0,2,0,10,ספר כתב יד קדמון ישן
O0688,O,book,False,IV_book_external,1,41,1,2,0,7,"ספר ליישב השגות הסמ""ע על הלבוש"
O0690,O,book,False,IV_book_external,1,5,1,1,0,0,ספר מלחמות בני יעקב
O0691,O,book,False,IV_book_external,1,3,0,0,0,4,ספר מסעות בנימין
O0693,O,book,False,IV_book_external,1,2,1,0,0,3,"ספר מעשה רוקח על הרמב""ם"
O0696,O,book,False,IV_book_external,1,2,0,0,0,18,ספר מראות אלהים
O0700,O,book,False,IV_book_external,1,39,1,0,0,9,ספר עזרא (ספר תורה של עזרא במצרים)
O0701,O,book,False,IV_book_external,1,7,0,5,0,1,ספר פאפיר
O0702,O,book,False,IV_book_external,1,9,0,0,0,1,"ספר קדמון (כתב יד ישן, אנונימי)"
O0704,O,book,False,IV_book_external,1,11,0,1,0,1,ספר קדמון ישן כתב יד
O0705,O,book,False,IV_book_external,1,8,0,1,0,0,ספר קדמון כתב יד ישן נושן
O0709,O,book,False,IV_book_external,1,3,1,0,0,5,ספר שופטים
O0712,O,book,False,IV_book_external,1,11,0,3,0,3,"ספר תשובות מהר""ר יצחק אלגאזי"
O0713,O,book,False,IV_book_external,1,8,2,0,0,2,ספרא גניזא דשלמה מלכא
O0714,O,book,False,IV_book_external,1,8,2,0,0,1,ספרי דקדוק (חיבורי משפחת קמחי)
O0715,O,book,False,IV_book_external,1,3,0,2,0,3,ספרי תשובות רבני איטליה (כתב יד)
O0716,O,person,False,II_person_external,1,55,1,0,0,8,עֵבֶר
O0717,O,book,False,IV_book_external,1,9,2,0,0,9,עדות ביהוסף
O0718,O,person,False,II_person_external,1,78,0,1,0,0,עולא
O0719,O,person,False,II_person_external,1,75,2,0,0,1,עולא בר קושב
O0721,O,book,False,IV_book_external,1,1,0,0,0,1,עזרת סופר
O0723,O,book,False,IV_book_external,1,14,2,0,0,15,עטרה
O0726,O,book,False,IV_book_external,1,13,1,0,0,4,על התורה
O0727,O,book,False,IV_book_external,1,2,1,0,0,18,עליות רבינו טודרוס ליבמות
O0728,O,person,False,II_person_external,1,2,0,1,0,7,עמנואל בן יוסף עטיאש
O0731,O,book,False,IV_book_external,1,2,1,1,0,5,ערער
O0732,O,person,False,II_person_external,1,55,5,1,0,8,עשו
O0734,O,book,False,IV_book_external,1,7,1,1,0,17,עשרה שלחנות
O0736,O,book,False,IV_book_external,1,15,0,0,0,7,פאר יעקב
O0737,O,book,False,IV_book_external,1,5,0,1,0,1,"פאת הרא""ש"
O0738,O,book,False,IV_book_external,1,109,0,2,0,5,פירוש איוב
O0741,O,book,False,IV_book_external,1,4,1,0,0,10,"פירוש גמרא ראש השנה להרמב""ם"
O0742,O,book,False,IV_book_external,1,109,2,1,0,1,פירוש דברי הימים
O0743,O,book,False,IV_book_external,1,7,1,0,0,2,פירוש ההגדה
O0744,O,book,False,IV_book_external,1,4,1,1,0,2,פירוש ההגדה לר' אברהם ן' מוסה
O0747,O,book,False,IV_book_external,1,27,1,1,0,2,"פירוש הזוהר להרמ""ז"
O0749,O,book,False,IV_book_external,1,2,1,0,0,7,פירוש הסוגיות (לבן אלישע)
O0750,O,book,False,IV_book_external,1,38,1,0,0,0,"פירוש הרא""ש על מסכת נדרים"
O0751,O,book,False,IV_book_external,1,38,1,1,0,0,"פירוש הרא""ש על סדר זרעים"
O0752,O,book,False,IV_book_external,1,42,0,0,0,0,"פירוש הראב""ד למסכת קנים"
O0753,O,book,False,IV_book_external,1,94,1,4,0,1,"פירוש הראב""ד למסכת תמיד"
O0754,O,book,False,IV_book_external,1,6,0,0,0,15,פירוש התורה והנביאים לאברבנאל
O0758,O,book,False,IV_book_external,1,7,2,0,0,1,"פירוש התורה לרלב""ג"
O0762,O,book,False,IV_book_external,1,45,1,0,0,2,"פירוש מהר""י לומברוזו על התורה והמקרא"
O0763,O,book,False,IV_book_external,1,109,5,0,0,3,"פירוש מסכת תענית (המיוחס לרש""י)"
O0764,O,book,False,IV_book_external,1,13,1,0,0,15,פירוש נביאים אחרונים
O0765,O,book,False,IV_book_external,1,22,1,0,0,0,פירוש קהלת לאבן עזרא
O0766,O,book,False,IV_book_external,1,72,2,1,0,10,"פירוש ראש השנה להרמב""ם"
O0767,O,book,False,IV_book_external,1,15,2,0,0,0,פירוש רבינו בחיי על התורה
O0768,O,book,False,IV_book_external,1,10,2,2,0,0,"פירוש רבינו יונה על הרי""ף מסכת ברכות"
O0770,O,book,False,IV_book_external,1,4,2,0,0,1,"פירוש רלב""ג על התורה"
O0771,O,book,False,IV_book_external,1,109,0,0,0,1,"פירוש רש""י לדברי הימים"
O0772,O,book,False,IV_book_external,1,109,4,1,0,0,"פירוש רש""י על נביאים"
O0773,O,person,False,II_person_external,1,9,4,4,0,3,פנחס בן אלעזר הכהן
O0775,O,book,False,IV_book_external,1,67,1,0,0,0,פסח שני (חלק שני של מסכת פסחים)
O0776,O,book,False,IV_book_external,1,6,0,1,0,1,"פסקי הלכות (לרבינו שמעון תלמיד רש""י)"
O0777,O,book,False,IV_book_external,1,6,2,1,0,1,"פסקי הלכות לרבינו שמעון תלמיד רש""י"
O0778,O,book,False,IV_book_external,1,4,2,1,0,5,"פסקי הר""י ן' יחייא"
O0782,O,book,False,IV_book_external,1,2,1,0,0,3,פרח שושן
O0783,O,book,False,IV_book_external,1,12,1,1,0,5,פרחי ספר
O0784,O,book,False,IV_book_external,1,25,4,2,0,0,"פרטי הרמ""ה"
O0785,O,book,False,IV_book_external,1,25,2,0,0,0,פריטי אבות
O0786,O,book,False,IV_book_external,1,25,2,0,0,0,פריטי הוריות
O0787,O,book,False,IV_book_external,1,38,1,1,0,0,פרישה
O0788,O,book,False,IV_book_external,1,2,0,1,0,17,פרפראות לחכמה
O0790,O,book,False,IV_book_external,1,71,0,1,0,0,פרק אין דורשין (מסכת חגיגה)
O0791,O,book,False,IV_book_external,1,12,0,1,0,1,פרק אלו הן הלוקין (מסכת מכות)
O0792,O,book,False,IV_book_external,1,12,0,1,0,1,פרק אלו הן הנשרפין (מסכת סנהדרין)
O0794,O,book,False,IV_book_external,1,7,1,0,0,0,פרק אלו טרפות (מסכת חולין)
O0795,O,book,False,IV_book_external,1,2,1,0,0,0,פרק במה מדליקין (מסכת שבת)
O0796,O,book,False,IV_book_external,1,40,1,1,0,0,פרק היה קורא (מסכת ברכות)
O0797,O,book,False,IV_book_external,1,4,1,0,0,5,פרק המפקיד (בבא מציעא פרק ג)
O0800,O,book,False,IV_book_external,1,71,0,1,0,0,פרק חלק (סנהדרין פרק י)
O0801,O,book,False,IV_book_external,1,3,1,0,0,11,פרק לולב הגזול (מסכת סוכה)
O0802,O,book,False,IV_book_external,1,3,1,0,0,11,פרק לולב וערבה (מסכת סוכה)
O0803,O,book,False,IV_book_external,1,24,1,0,0,8,פרק מי שמתו (ברכות פרק ג)
O0804,O,book,False,IV_book_external,1,52,2,0,0,3,פרק ערבי פסחים (מסכת פסחים)
O0805,O,book,False,IV_book_external,1,52,0,1,0,8,פרק תפלת השחר (מסכת ברכות)
O0806,O,book,False,IV_book_external,1,3,1,0,0,7,פרקי אבות
O0807,O,book,False,IV_book_external,1,67,1,0,0,0,פרקי תשובה
O0808,O,book,False,IV_book_external,1,13,1,0,0,5,פרשת בראשית
O0809,O,book,False,IV_book_external,1,6,1,0,0,5,פרשת ואתחנן
O0810,O,book,False,IV_book_external,1,28,1,0,0,5,פרשת וירא
O0811,O,book,False,IV_book_external,1,2,1,0,0,0,פרשת מקץ
O0813,O,person,False,II_person_external,1,14,0,1,0,16,"צ""ץ (חותם/סימן של מגיה)"
O0814,O,person,False,II_person_external,1,3,0,2,0,4,צבי הירש בן עזריאל
O0815,O,book,False,IV_book_external,1,15,2,0,0,1,צוואת רבי יהודה החסיד
O0816,O,book,False,IV_book_external,1,14,1,0,0,15,צורת הארץ
O0819,O,book,False,IV_book_external,1,0,0,0,0,23,קב נקי
O0821,O,book,False,IV_book_external,1,4,1,2,0,0,קהלת יעקב (אמרי נועם)
O0822,O,book,False,IV_book_external,1,13,0,0,0,0,קובץ (כתב יד)
O0823,O,book,False,IV_book_external,1,67,1,0,0,0,"קובץ הר""ן (חידושי הר""ן)"
O0825,O,book,False,IV_book_external,1,22,0,1,0,1,קובץ ישן נושן כתב יד
O0829,O,book,False,IV_book_external,1,38,2,0,0,0,קובץ שבע שיטות
O0830,O,book,False,IV_book_external,1,15,0,1,0,0,קובץ תשובות (כתב יד)
O0831,O,book,False,IV_book_external,1,37,1,0,0,6,קובץ תשובות בכתב יד
O0832,O,book,False,IV_book_external,1,23,0,1,0,8,קובץ תשובות הגאונים (כתב יד)
O0836,O,book,False,IV_book_external,1,9,1,0,0,4,"קול הרמ""ז (פירוש רבי משה זכות לזהר)"
O0837,O,book,False,IV_book_external,1,17,1,0,0,7,קול יהודה
O0838,O,book,False,IV_book_external,1,2,1,0,0,8,קול שחל
O0841,O,book,False,IV_book_external,1,6,0,0,0,11,קונטרס בענין דרשינן טעמא דקרא
O0842,O,book,False,IV_book_external,1,8,1,1,0,6,קונטרס הסמיכה
O0843,O,book,False,IV_book_external,1,0,0,0,0,44,קונטרס חמישי
O0845,O,book,False,IV_book_external,1,21,1,0,0,1,קונטרס ישן כתב יד
O0846,O,book,False,IV_book_external,1,9,3,0,0,2,קונטרס מלחמת מצוה
O0848,O,book,False,IV_book_external,1,8,1,0,0,1,קונטרס פרשת צו
O0849,O,book,False,IV_book_external,1,5,1,1,0,2,קונטרס תשובות נאספות
O0850,O,book,False,IV_book_external,1,11,1,0,0,2,קונטרסים הנפוצים
O0851,O,book,False,IV_book_external,1,5,1,0,0,5,קונסיליאדור (המכריע)
O0852,O,book,False,IV_book_external,1,14,1,0,0,15,קידוש החדש
O0854,O,book,False,IV_book_external,1,11,0,0,0,11,קיצור דיני נשים וממונות
O0855,O,book,False,IV_book_external,1,11,1,0,0,2,"קיצור ראשית חכמה למהר""י פוייטו"
O0856,O,person,False,II_person_external,1,1,0,1,0,3,קצב
O0857,O,book,False,IV_book_external,1,3,1,0,0,22,קרבן פסח
O0858,O,person,False,II_person_external,1,13,1,1,0,2,"ר""ג קארו"
O0859,O,person,False,II_person_external,1,55,1,0,0,8,ר' בנימין
O0860,O,person,False,II_person_external,1,5,0,1,0,4,ר' הירץ (מדפיס אמשטרדם)
O0861,O,person,False,II_person_external,1,11,1,0,0,5,ר' יעלה
O0862,O,person,False,II_person_external,1,39,0,0,0,5,ר' קאשמן
O0863,O,person,False,II_person_external,1,5,0,1,0,18,ר' שמואל הלוי (אבי רבי יהודה הלוי)
O0864,O,person,False,II_person_external,1,14,3,1,0,5,ר' שמואל הלוי (ראש ישיבת טוליטולא)
O0868,O,person,False,II_person_external,1,8,1,2,0,2,רב אחד מפאס (חכם אלמוני מפאס)
O0870,O,person,False,II_person_external,1,4,0,0,0,13,רב אשכנזי
O0871,O,person,False,II_person_external,1,41,1,1,0,7,רב גדול (אנונימי)
O0872,O,person,False,II_person_external,1,48,1,0,0,1,רב הונא גאון
O0873,O,person,False,II_person_external,1,2,0,2,0,2,רב המנונא סבא
O0877,O,person,False,II_person_external,1,2,2,0,0,2,רב ייסא סבא
O0879,O,person,False,II_person_external,1,1,0,1,0,2,רב כרוספדאי חמיד לבא
O0880,O,person,False,II_person_external,1,75,1,0,0,1,רב נחמן בר יעקב
O0881,O,person,False,II_person_external,1,0,0,0,0,45,רב סמא
O0882,O,person,False,II_person_external,1,75,0,1,0,1,רב ספרא
O0883,O,person,False,II_person_external,1,3,0,1,0,4,רב עמרם גאון
O0885,O,person,False,II_person_external,1,5,0,1,0,1,רב שמואל הלוי מקורטובא
O0886,O,person,False,II_person_external,1,11,1,1,0,1,"רב שמשון אבי הרי""ץ גיאת"
O0887,O,person,False,II_person_external,1,24,1,1,0,0,רב ששת
